policy_name,policy_family,split,n,accuracy,macro_f1,coverage,accepted_accuracy,review_rate,helped,hurt,net_gain,switch_rate,error_capture_rate,correct_rejection_rate,threshold,target_class
classwise_defect_flashover_margin_review_t0.560,margin_review,val,58,0.5172413793103449,0.6836007130124777,0.7068965517241379,0.7317073170731707,0.29310344827586204,9,8,1,0.0,0.45,0.21052631578947367,0.559617,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.560,margin_switch_top2,train,182,0.9120879120879121,0.705860511846064,1.0,0.9120879120879121,0.0,3,4,-1,0.038461538461538464,0.2,0.0,0.559617,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.560,margin_switch_top2,val,58,0.6724137931034483,0.6044277360066833,1.0,0.6724137931034483,0.0,9,8,1,0.29310344827586204,0.45,0.0,0.559617,defect_flashover
classwise_insulator_ok_margin_review_t0.560,margin_review,train,182,0.8571428571428571,0.81928382887594,0.9175824175824175,0.9341317365269461,0.08241758241758242,4,11,-7,0.0,0.26666666666666666,0.0658682634730539,0.559617,insulator_ok
classwise_insulator_ok_margin_review_t0.560,margin_review,val,58,0.43103448275862066,0.6315841340231584,0.7068965517241379,0.6097560975609756,0.29310344827586204,4,13,-9,0.0,0.2,0.34210526315789475,0.559617,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.560,margin_switch_top2,train,182,0.8791208791208791,0.743523707099866,1.0,0.8791208791208791,0.0,4,11,-7,0.08241758241758242,0.26666666666666666,0.0,0.559617,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.560,margin_switch_top2,val,58,0.5,0.5065975937083544,1.0,0.5,0.0,4,13,-9,0.29310344827586204,0.2,0.0,0.559617,insulator_ok
margin_review_t0.600,margin_review,train,182,0.7912087912087912,0.8959001782531195,0.8186813186813187,0.9664429530201343,0.1813186813186813,10,23,-13,0.0,0.6666666666666666,0.1377245508982036,0.6,
margin_review_t0.600,margin_review,val,58,0.20689655172413793,0.6626984126984127,0.3103448275862069,0.6666666666666666,0.6896551724137931,14,26,-12,0.0,0.7,0.6842105263157895,0.6,
margin_switch_top2_t0.600,margin_switch_top2,train,182,0.8461538461538461,0.6265237494745691,1.0,0.8461538461538461,0.0,10,23,-13,0.1813186813186813,0.6666666666666666,0.0,0.6,
margin_switch_top2_t0.600,margin_switch_top2,val,58,0.4482758620689655,0.4100055068411912,1.0,0.4482758620689655,0.0,14,26,-12,0.6896551724137931,0.7,0.0,0.6,
classwise_defect_broken_margin_review_t0.600,margin_review,train,182,0.9065934065934066,0.7735449735449736,0.978021978021978,0.9269662921348315,0.02197802197802198,2,2,0,0.0,0.13333333333333333,0.011976047904191617,0.6,defect_broken
classwise_defect_broken_margin_review_t0.600,margin_review,val,58,0.6206896551724138,0.6521029504080351,0.9482758620689655,0.6545454545454545,0.05172413793103448,1,2,-1,0.0,0.05,0.05263157894736842,0.6,defect_broken
classwise_defect_broken_margin_switch_top2_t0.600,margin_switch_top2,train,182,0.9175824175824175,0.7429924242424243,1.0,0.9175824175824175,0.0,2,2,0,0.02197802197802198,0.13333333333333333,0.0,0.6,defect_broken
classwise_defect_broken_margin_switch_top2_t0.600,margin_switch_top2,val,58,0.6379310344827587,0.5920634920634921,1.0,0.6379310344827587,0.0,1,2,-1,0.05172413793103448,0.05,0.0,0.6,defect_broken
classwise_defect_flashover_margin_review_t0.600,margin_review,train,182,0.8901098901098901,0.7757226849583537,0.9560439560439561,0.9310344827586207,0.04395604395604396,3,5,-2,0.0,0.2,0.029940119760479042,0.6,defect_flashover
classwise_defect_flashover_margin_review_t0.600,margin_review,val,58,0.5,0.6650821944939592,0.6896551724137931,0.725,0.3103448275862069,9,9,0,0.0,0.45,0.23684210526315788,0.6,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.600,margin_switch_top2,train,182,0.9065934065934066,0.6621758014946869,1.0,0.9065934065934066,0.0,3,5,-2,0.04395604395604396,0.2,0.0,0.6,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.600,margin_switch_top2,val,58,0.6551724137931034,0.5807279140612475,1.0,0.6551724137931034,0.0,9,9,0,0.3103448275862069,0.45,0.0,0.6,defect_flashover
classwise_insulator_ok_margin_review_t0.600,margin_review,train,182,0.8296703296703297,0.8340143837855508,0.8846153846153846,0.937888198757764,0.11538461538461539,5,16,-11,0.0,0.3333333333333333,0.09580838323353294,0.6,insulator_ok
classwise_insulator_ok_margin_review_t0.600,margin_review,val,58,0.39655172413793105,0.6076525100915345,0.6724137931034483,0.5897435897435898,0.3275862068965517,4,15,-11,0.0,0.2,0.39473684210526316,0.6,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.600,margin_switch_top2,train,182,0.8571428571428571,0.7298294229188538,1.0,0.8571428571428571,0.0,5,16,-11,0.11538461538461539,0.3333333333333333,0.0,0.6,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.600,margin_switch_top2,val,58,0.46551724137931033,0.47382951581272253,1.0,0.46551724137931033,0.0,4,15,-11,0.3275862068965517,0.2,0.0,0.6,insulator_ok
margin_review_t0.632,margin_review,train,182,0.7637362637362637,0.8997867803837952,0.7857142857142857,0.972027972027972,0.21428571428571427,11,28,-17,0.0,0.7333333333333333,0.16766467065868262,0.63212,
margin_review_t0.632,margin_review,val,58,0.20689655172413793,0.6626984126984127,0.3103448275862069,0.6666666666666666,0.6896551724137931,14,26,-12,0.0,0.7,0.6842105263157895,0.63212,
margin_switch_top2_t0.632,margin_switch_top2,train,182,0.8241758241758241,0.5846381630644267,1.0,0.8241758241758241,0.0,11,28,-17,0.21428571428571427,0.7333333333333333,0.0,0.63212,
margin_switch_top2_t0.632,margin_switch_top2,val,58,0.4482758620689655,0.4100055068411912,1.0,0.4482758620689655,0.0,14,26,-12,0.6896551724137931,0.7,0.0,0.63212,
classwise_defect_broken_margin_review_t0.632,margin_review,train,182,0.9010989010989011,0.7587301587301587,0.9725274725274725,0.9265536723163842,0.027472527472527472,2,3,-1,0.0,0.13333333333333333,0.017964071856287425,0.63212,defect_broken
classwise_defect_broken_margin_review_t0.632,margin_review,val,58,0.6206896551724138,0.6521029504080351,0.9482758620689655,0.6545454545454545,0.05172413793103448,1,2,-1,0.0,0.05,0.05263157894736842,0.63212,defect_broken
classwise_defect_broken_margin_switch_top2_t0.632,margin_switch_top2,train,182,0.9120879120879121,0.7189114105001955,1.0,0.9120879120879121,0.0,2,3,-1,0.027472527472527472,0.13333333333333333,0.0,0.63212,defect_broken
classwise_defect_broken_margin_switch_top2_t0.632,margin_switch_top2,val,58,0.6379310344827587,0.5920634920634921,1.0,0.6379310344827587,0.0,1,2,-1,0.05172413793103448,0.05,0.0,0.63212,defect_broken
classwise_defect_flashover_margin_review_t0.632,margin_review,train,182,0.8846153846153846,0.7479449071805759,0.9505494505494505,0.930635838150289,0.04945054945054945,3,6,-3,0.0,0.2,0.03592814371257485,0.63212,defect_flashover
classwise_defect_flashover_margin_review_t0.632,margin_review,val,58,0.5,0.6650821944939592,0.6896551724137931,0.725,0.3103448275862069,9,9,0,0.0,0.45,0.23684210526315788,0.63212,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.632,margin_switch_top2,train,182,0.9010989010989011,0.6184597295708406,1.0,0.9010989010989011,0.0,3,6,-3,0.04945054945054945,0.2,0.0,0.63212,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.632,margin_switch_top2,val,58,0.6551724137931034,0.5807279140612475,1.0,0.6551724137931034,0.0,9,9,0,0.3103448275862069,0.45,0.0,0.63212,defect_flashover
classwise_insulator_ok_margin_review_t0.632,margin_review,train,182,0.8131868131868132,0.8454703191545296,0.8626373626373627,0.9426751592356688,0.13736263736263737,6,19,-13,0.0,0.4,0.11377245508982035,0.63212,insulator_ok
classwise_insulator_ok_margin_review_t0.632,margin_review,val,58,0.39655172413793105,0.6076525100915345,0.6724137931034483,0.5897435897435898,0.3275862068965517,4,15,-11,0.0,0.2,0.39473684210526316,0.63212,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.632,margin_switch_top2,train,182,0.8461538461538461,0.72606122103839,1.0,0.8461538461538461,0.0,6,19,-13,0.13736263736263737,0.4,0.0,0.63212,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.632,margin_switch_top2,val,58,0.46551724137931033,0.47382951581272253,1.0,0.46551724137931033,0.0,4,15,-11,0.3275862068965517,0.2,0.0,0.63212,insulator_ok
margin_review_t0.750,margin_review,train,182,0.6923076923076923,0.918927545483562,0.7087912087912088,0.9767441860465116,0.29120879120879123,12,41,-29,0.0,0.8,0.24550898203592814,0.75,
margin_review_t0.750,margin_review,val,58,0.10344827586206896,0.3703703703703704,0.1896551724137931,0.5454545454545454,0.8103448275862069,15,32,-17,0.0,0.75,0.8421052631578947,0.75,
margin_switch_top2_t0.750,margin_switch_top2,train,182,0.7527472527472527,0.514801999231065,1.0,0.7527472527472527,0.0,11,41,-30,0.29120879120879123,0.7333333333333333,0.0,0.75,
margin_switch_top2_t0.750,margin_switch_top2,val,58,0.3620689655172414,0.3012646793134598,1.0,0.3620689655172414,0.0,15,32,-17,0.8103448275862069,0.75,0.0,0.75,
classwise_defect_broken_margin_review_t0.750,margin_review,train,182,0.9010989010989011,0.7587301587301587,0.9725274725274725,0.9265536723163842,0.027472527472527472,2,3,-1,0.0,0.13333333333333333,0.017964071856287425,0.75,defect_broken
classwise_defect_broken_margin_review_t0.750,margin_review,val,58,0.5862068965517241,0.42988072818581297,0.9137931034482759,0.6415094339622641,0.08620689655172414,1,4,-3,0.0,0.05,0.10526315789473684,0.75,defect_broken
classwise_defect_broken_margin_switch_top2_t0.750,margin_switch_top2,train,182,0.9120879120879121,0.7189114105001955,1.0,0.9120879120879121,0.0,2,3,-1,0.027472527472527472,0.13333333333333333,0.0,0.75,defect_broken
classwise_defect_broken_margin_switch_top2_t0.750,margin_switch_top2,val,58,0.603448275862069,0.4182336182336182,1.0,0.603448275862069,0.0,1,4,-3,0.08620689655172414,0.05,0.0,0.75,defect_broken
classwise_defect_flashover_margin_review_t0.750,margin_review,train,182,0.8846153846153846,0.7479449071805759,0.9505494505494505,0.930635838150289,0.04945054945054945,3,6,-3,0.0,0.2,0.03592814371257485,0.75,defect_flashover
classwise_defect_flashover_margin_review_t0.750,margin_review,val,58,0.46551724137931033,0.6437405731523379,0.6379310344827587,0.7297297297297297,0.3620689655172414,10,11,-1,0.0,0.5,0.2894736842105263,0.75,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.750,margin_switch_top2,train,182,0.9010989010989011,0.6184597295708406,1.0,0.9010989010989011,0.0,3,6,-3,0.04945054945054945,0.2,0.0,0.75,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.750,margin_switch_top2,val,58,0.6379310344827587,0.5651303689278373,1.0,0.6379310344827587,0.0,10,11,-1,0.3620689655172414,0.5,0.0,0.75,defect_flashover
classwise_insulator_ok_margin_review_t0.750,margin_review,train,182,0.7417582417582418,0.8571632332864683,0.7857142857142857,0.9440559440559441,0.21428571428571427,7,32,-25,0.0,0.4666666666666667,0.19161676646706588,0.75,insulator_ok
classwise_insulator_ok_margin_review_t0.750,margin_review,val,58,0.3620689655172414,0.5750184774575019,0.6379310344827587,0.5675675675675675,0.3620689655172414,4,17,-13,0.0,0.2,0.4473684210526316,0.75,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.750,margin_switch_top2,train,182,0.7747252747252747,0.6418531841193712,1.0,0.7747252747252747,0.0,6,32,-26,0.21428571428571427,0.4,0.0,0.75,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.750,margin_switch_top2,val,58,0.43103448275862066,0.42894954507857724,1.0,0.43103448275862066,0.0,4,17,-13,0.3620689655172414,0.2,0.0,0.75,insulator_ok
margin_review_t0.844,margin_review,train,182,0.6153846153846154,0.9508305647840531,0.6208791208791209,0.9911504424778761,0.3791208791208791,14,55,-41,0.0,0.9333333333333333,0.32934131736526945,0.844441,
margin_review_t0.844,margin_review,val,58,0.10344827586206896,0.562962962962963,0.1206896551724138,0.8571428571428571,0.8793103448275862,19,32,-13,0.0,0.95,0.8421052631578947,0.844441,
margin_switch_top2_t0.844,margin_switch_top2,train,182,0.6868131868131868,0.4607314025185734,1.0,0.6868131868131868,0.0,13,55,-42,0.3791208791208791,0.8666666666666667,0.0,0.844441,
margin_switch_top2_t0.844,margin_switch_top2,val,58,0.41379310344827586,0.34436701509872236,1.0,0.41379310344827586,0.0,18,32,-14,0.8793103448275862,0.9,0.0,0.844441,
classwise_defect_broken_margin_review_t0.844,margin_review,train,182,0.8901098901098901,0.7284088876445565,0.9560439560439561,0.9310344827586207,0.04395604395604396,3,5,-2,0.0,0.2,0.029940119760479042,0.844441,defect_broken
classwise_defect_broken_margin_review_t0.844,margin_review,val,58,0.5862068965517241,0.42988072818581297,0.9137931034482759,0.6415094339622641,0.08620689655172414,1,4,-3,0.0,0.05,0.10526315789473684,0.844441,defect_broken
classwise_defect_broken_margin_switch_top2_t0.844,margin_switch_top2,train,182,0.9065934065934066,0.6704077815188926,1.0,0.9065934065934066,0.0,3,5,-2,0.04395604395604396,0.2,0.0,0.844441,defect_broken
classwise_defect_broken_margin_switch_top2_t0.844,margin_switch_top2,val,58,0.603448275862069,0.4182336182336182,1.0,0.603448275862069,0.0,1,4,-3,0.08620689655172414,0.05,0.0,0.844441,defect_broken
classwise_defect_flashover_margin_review_t0.844,margin_review,train,182,0.8846153846153846,0.7479449071805759,0.9505494505494505,0.930635838150289,0.04945054945054945,3,6,-3,0.0,0.2,0.03592814371257485,0.844441,defect_flashover
classwise_defect_flashover_margin_review_t0.844,margin_review,val,58,0.46551724137931033,0.6975084175084175,0.603448275862069,0.7714285714285715,0.39655172413793105,12,11,1,0.0,0.6,0.2894736842105263,0.844441,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.844,margin_switch_top2,train,182,0.9010989010989011,0.6184597295708406,1.0,0.9010989010989011,0.0,3,6,-3,0.04945054945054945,0.2,0.0,0.844441,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.844,margin_switch_top2,val,58,0.6551724137931034,0.5721603499381277,1.0,0.6551724137931034,0.0,11,11,0,0.39655172413793105,0.55,0.0,0.844441,defect_flashover
classwise_insulator_ok_margin_review_t0.844,margin_review,train,182,0.6758241758241759,0.8701436850043661,0.7142857142857143,0.9461538461538461,0.2857142857142857,8,44,-36,0.0,0.5333333333333333,0.2634730538922156,0.844441,insulator_ok
classwise_insulator_ok_margin_review_t0.844,margin_review,val,58,0.3620689655172414,0.597979797979798,0.603448275862069,0.6,0.39655172413793105,6,17,-11,0.0,0.3,0.4473684210526316,0.844441,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.844,margin_switch_top2,train,182,0.7142857142857143,0.5950752470799641,1.0,0.7142857142857143,0.0,7,44,-37,0.2857142857142857,0.4666666666666667,0.0,0.844441,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.844,margin_switch_top2,val,58,0.46551724137931033,0.4477665165165165,1.0,0.46551724137931033,0.0,6,17,-11,0.39655172413793105,0.3,0.0,0.844441,insulator_ok
margin_review_t0.917,margin_review,train,182,0.42857142857142855,1.0,0.42857142857142855,1.0,0.5714285714285714,15,89,-74,0.0,1.0,0.5329341317365269,0.917282,
margin_review_t0.917,margin_review,val,58,0.06896551724137931,0.6666666666666666,0.06896551724137931,1.0,0.9310344827586207,20,34,-14,0.0,1.0,0.8947368421052632,0.917282,
margin_switch_top2_t0.917,margin_switch_top2,train,182,0.5054945054945055,0.35663082437275984,1.0,0.5054945054945055,0.0,14,89,-75,0.5714285714285714,0.9333333333333333,0.0,0.917282,
margin_switch_top2_t0.917,margin_switch_top2,val,58,0.39655172413793105,0.33307731694828463,1.0,0.39655172413793105,0.0,19,34,-15,0.9310344827586207,0.95,0.0,0.917282,
classwise_defect_broken_margin_review_t0.917,margin_review,train,182,0.8791208791208791,0.6486368078724767,0.945054945054945,0.9302325581395349,0.054945054945054944,3,7,-4,0.0,0.2,0.041916167664670656,0.917282,defect_broken
classwise_defect_broken_margin_review_t0.917,margin_review,val,58,0.5862068965517241,0.42988072818581297,0.9137931034482759,0.6415094339622641,0.08620689655172414,1,4,-3,0.0,0.05,0.10526315789473684,0.917282,defect_broken
classwise_defect_broken_margin_switch_top2_t0.917,margin_switch_top2,train,182,0.8956043956043956,0.5990193344487823,1.0,0.8956043956043956,0.0,3,7,-4,0.054945054945054944,0.2,0.0,0.917282,defect_broken
classwise_defect_broken_margin_switch_top2_t0.917,margin_switch_top2,val,58,0.603448275862069,0.4182336182336182,1.0,0.603448275862069,0.0,1,4,-3,0.08620689655172414,0.05,0.0,0.917282,defect_broken
classwise_defect_flashover_margin_review_t0.917,margin_review,train,182,0.8846153846153846,0.7479449071805759,0.9505494505494505,0.930635838150289,0.04945054945054945,3,6,-3,0.0,0.2,0.03592814371257485,0.917282,defect_flashover
classwise_defect_flashover_margin_review_t0.917,margin_review,val,58,0.4482758620689655,0.6503703703703704,0.5862068965517241,0.7647058823529411,0.41379310344827586,12,12,0,0.0,0.6,0.3157894736842105,0.917282,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.917,margin_switch_top2,train,182,0.9010989010989011,0.6184597295708406,1.0,0.9010989010989011,0.0,3,6,-3,0.04945054945054945,0.2,0.0,0.917282,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.917,margin_switch_top2,val,58,0.6379310344827587,0.5401888084814914,1.0,0.6379310344827587,0.0,11,12,-1,0.41379310344827586,0.55,0.0,0.917282,defect_flashover
classwise_insulator_ok_margin_review_t0.917,margin_review,train,182,0.5,0.8819163292847504,0.532967032967033,0.9381443298969072,0.46703296703296704,9,76,-67,0.0,0.6,0.4550898203592814,0.917282,insulator_ok
classwise_insulator_ok_margin_review_t0.917,margin_review,val,58,0.3448275862068966,0.5881414766863684,0.5689655172413793,0.6060606060606061,0.43103448275862066,7,18,-11,0.0,0.35,0.47368421052631576,0.917282,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.917,margin_switch_top2,train,182,0.5439560439560439,0.48363318340829586,1.0,0.5439560439560439,0.0,8,76,-68,0.46703296703296704,0.5333333333333333,0.0,0.917282,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.917,margin_switch_top2,val,58,0.46551724137931033,0.43694083694083696,1.0,0.46551724137931033,0.0,7,18,-11,0.43103448275862066,0.35,0.0,0.917282,insulator_ok
margin_review_t0.958,margin_review,train,182,0.3131868131868132,0.6666666666666666,0.3131868131868132,1.0,0.6868131868131868,15,110,-95,0.0,1.0,0.6586826347305389,0.957787,
margin_review_t0.958,margin_review,val,58,0.05172413793103448,0.3333333333333333,0.05172413793103448,1.0,0.9482758620689655,20,35,-15,0.0,1.0,0.9210526315789473,0.957787,
margin_switch_top2_t0.958,margin_switch_top2,train,182,0.3901098901098901,0.27853367433930093,1.0,0.3901098901098901,0.0,14,110,-96,0.6868131868131868,0.9333333333333333,0.0,0.957787,
margin_switch_top2_t0.958,margin_switch_top2,val,58,0.3793103448275862,0.31752484191508584,1.0,0.3793103448275862,0.0,19,35,-16,0.9482758620689655,0.95,0.0,0.957787,
classwise_defect_broken_margin_review_t0.958,margin_review,train,182,0.8736263736263736,0.5745627337984026,0.9395604395604396,0.9298245614035088,0.06043956043956044,3,8,-5,0.0,0.2,0.04790419161676647,0.957787,defect_broken
classwise_defect_broken_margin_review_t0.958,margin_review,val,58,0.5862068965517241,0.42988072818581297,0.9137931034482759,0.6415094339622641,0.08620689655172414,1,4,-3,0.0,0.05,0.10526315789473684,0.957787,defect_broken
classwise_defect_broken_margin_switch_top2_t0.958,margin_switch_top2,train,182,0.8901098901098901,0.5468124833288877,1.0,0.8901098901098901,0.0,3,8,-5,0.06043956043956044,0.2,0.0,0.957787,defect_broken
classwise_defect_broken_margin_switch_top2_t0.958,margin_switch_top2,val,58,0.603448275862069,0.4182336182336182,1.0,0.603448275862069,0.0,1,4,-3,0.08620689655172414,0.05,0.0,0.957787,defect_broken
classwise_defect_flashover_margin_review_t0.958,margin_review,train,182,0.8791208791208791,0.6923893516250205,0.945054945054945,0.9302325581395349,0.054945054945054944,3,7,-4,0.0,0.2,0.041916167664670656,0.957787,defect_flashover
classwise_defect_flashover_margin_review_t0.958,margin_review,val,58,0.43103448275862066,0.5762962962962962,0.5689655172413793,0.7575757575757576,0.43103448275862066,12,13,-1,0.0,0.6,0.34210526315789475,0.957787,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.958,margin_switch_top2,train,182,0.8956043956043956,0.5669796869796869,1.0,0.8956043956043956,0.0,3,7,-4,0.054945054945054944,0.2,0.0,0.957787,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.958,margin_switch_top2,val,58,0.6206896551724138,0.5054062403459993,1.0,0.6206896551724138,0.0,11,13,-2,0.43103448275862066,0.55,0.0,0.957787,defect_flashover
classwise_insulator_ok_margin_review_t0.958,margin_review,train,182,0.3956043956043956,0.8777876895628903,0.42857142857142855,0.9230769230769231,0.5714285714285714,9,95,-86,0.0,0.6,0.5688622754491018,0.957787,insulator_ok
classwise_insulator_ok_margin_review_t0.958,margin_review,val,58,0.3448275862068966,0.5881414766863684,0.5689655172413793,0.6060606060606061,0.43103448275862066,7,18,-11,0.0,0.35,0.47368421052631576,0.957787,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.958,margin_switch_top2,train,182,0.43956043956043955,0.4196309354598539,1.0,0.43956043956043955,0.0,8,95,-87,0.5714285714285714,0.5333333333333333,0.0,0.957787,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.958,margin_switch_top2,val,58,0.46551724137931033,0.43694083694083696,1.0,0.46551724137931033,0.0,7,18,-11,0.43103448275862066,0.35,0.0,0.957787,insulator_ok
margin_review_t0.991,margin_review,train,182,0.11538461538461539,0.3333333333333333,0.11538461538461539,1.0,0.8846153846153846,15,146,-131,0.0,1.0,0.874251497005988,0.99103,
margin_review_t0.991,margin_review,val,58,0.05172413793103448,0.3333333333333333,0.05172413793103448,1.0,0.9482758620689655,20,35,-15,0.0,1.0,0.9210526315789473,0.99103,
margin_switch_top2_t0.991,margin_switch_top2,train,182,0.19230769230769232,0.15664877757901016,1.0,0.19230769230769232,0.0,14,146,-132,0.8846153846153846,0.9333333333333333,0.0,0.99103,
margin_switch_top2_t0.991,margin_switch_top2,val,58,0.3793103448275862,0.31752484191508584,1.0,0.3793103448275862,0.0,19,35,-16,0.9482758620689655,0.95,0.0,0.99103,
classwise_defect_broken_margin_review_t0.991,margin_review,train,182,0.8736263736263736,0.5745627337984026,0.9395604395604396,0.9298245614035088,0.06043956043956044,3,8,-5,0.0,0.2,0.04790419161676647,0.99103,defect_broken
classwise_defect_broken_margin_review_t0.991,margin_review,val,58,0.5862068965517241,0.42988072818581297,0.9137931034482759,0.6415094339622641,0.08620689655172414,1,4,-3,0.0,0.05,0.10526315789473684,0.99103,defect_broken
classwise_defect_broken_margin_switch_top2_t0.991,margin_switch_top2,train,182,0.8901098901098901,0.5468124833288877,1.0,0.8901098901098901,0.0,3,8,-5,0.06043956043956044,0.2,0.0,0.99103,defect_broken
classwise_defect_broken_margin_switch_top2_t0.991,margin_switch_top2,val,58,0.603448275862069,0.4182336182336182,1.0,0.603448275862069,0.0,1,4,-3,0.08620689655172414,0.05,0.0,0.99103,defect_broken
classwise_defect_flashover_margin_review_t0.991,margin_review,train,182,0.8736263736263736,0.5257226849583537,0.9395604395604396,0.9298245614035088,0.06043956043956044,3,8,-5,0.0,0.2,0.04790419161676647,0.99103,defect_flashover
classwise_defect_flashover_margin_review_t0.991,margin_review,val,58,0.43103448275862066,0.5762962962962962,0.5689655172413793,0.7575757575757576,0.43103448275862066,12,13,-1,0.0,0.6,0.34210526315789475,0.99103,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.991,margin_switch_top2,train,182,0.8901098901098901,0.49980548187444745,1.0,0.8901098901098901,0.0,3,8,-5,0.06043956043956044,0.2,0.0,0.99103,defect_flashover
classwise_defect_flashover_margin_switch_top2_t0.991,margin_switch_top2,val,58,0.6206896551724138,0.5054062403459993,1.0,0.6206896551724138,0.0,11,13,-2,0.43103448275862066,0.55,0.0,0.99103,defect_flashover
classwise_insulator_ok_margin_review_t0.991,margin_review,train,182,0.2032967032967033,0.8530701754385964,0.23626373626373626,0.8604651162790697,0.7637362637362637,9,130,-121,0.0,0.6,0.7784431137724551,0.99103,insulator_ok
classwise_insulator_ok_margin_review_t0.991,margin_review,val,58,0.3448275862068966,0.5881414766863684,0.5689655172413793,0.6060606060606061,0.43103448275862066,7,18,-11,0.0,0.35,0.47368421052631576,0.99103,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.991,margin_switch_top2,train,182,0.24725274725274726,0.2828326278432311,1.0,0.24725274725274726,0.0,8,130,-122,0.7637362637362637,0.5333333333333333,0.0,0.99103,insulator_ok
classwise_insulator_ok_margin_switch_top2_t0.991,margin_switch_top2,val,58,0.46551724137931033,0.43694083694083696,1.0,0.46551724137931033,0.0,7,18,-11,0.43103448275862066,0.35,0.0,0.99103,insulator_ok
margin_review_t1.000,margin_review,train,182,0.0,0.0,0.0,0.0,1.0,15,167,-152,0.0,1.0,1.0,1.0,
margin_review_t1.000,margin_review,val,58,0.0,0.0,0.0,0.0,1.0,20,38,-18,0.0,1.0,1.0,1.0,
margin_switch_top2_t1.000,margin_switch_top2,train,182,0.07692307692307693,0.07761503863452889,1.0,0.07692307692307693,0.0,14,167,-153,1.0,0.9333333333333333,0.0,1.0,
margin_switch_top2_t1.000,margin_switch_top2,val,58,0.3275862068965517,0.2804878048780488,1.0,0.3275862068965517,0.0,19,38,-19,1.0,0.95,0.0,1.0,
classwise_defect_broken_margin_review_t1.000,margin_review,train,182,0.8736263736263736,0.5745627337984026,0.9395604395604396,0.9298245614035088,0.06043956043956044,3,8,-5,0.0,0.2,0.04790419161676647,1.0,defect_broken
classwise_defect_broken_margin_review_t1.000,margin_review,val,58,0.5862068965517241,0.42988072818581297,0.9137931034482759,0.6415094339622641,0.08620689655172414,1,4,-3,0.0,0.05,0.10526315789473684,1.0,defect_broken
classwise_defect_broken_margin_switch_top2_t1.000,margin_switch_top2,train,182,0.8901098901098901,0.5468124833288877,1.0,0.8901098901098901,0.0,3,8,-5,0.06043956043956044,0.2,0.0,1.0,defect_broken
classwise_defect_broken_margin_switch_top2_t1.000,margin_switch_top2,val,58,0.603448275862069,0.4182336182336182,1.0,0.603448275862069,0.0,1,4,-3,0.08620689655172414,0.05,0.0,1.0,defect_broken
classwise_defect_flashover_margin_review_t1.000,margin_review,train,182,0.8736263736263736,0.5257226849583537,0.9395604395604396,0.9298245614035088,0.06043956043956044,3,8,-5,0.0,0.2,0.04790419161676647,1.0,defect_flashover
classwise_defect_flashover_margin_review_t1.000,margin_review,val,58,0.43103448275862066,0.5762962962962962,0.5689655172413793,0.7575757575757576,0.43103448275862066,12,13,-1,0.0,0.6,0.34210526315789475,1.0,defect_flashover
classwise_defect_flashover_margin_switch_top2_t1.000,margin_switch_top2,train,182,0.8901098901098901,0.49980548187444745,1.0,0.8901098901098901,0.0,3,8,-5,0.06043956043956044,0.2,0.0,1.0,defect_flashover
classwise_defect_flashover_margin_switch_top2_t1.000,margin_switch_top2,val,58,0.6206896551724138,0.5054062403459993,1.0,0.6206896551724138,0.0,11,13,-2,0.43103448275862066,0.55,0.0,1.0,defect_flashover
classwise_insulator_ok_margin_review_t1.000,margin_review,train,182,0.08791208791208792,0.5614035087719298,0.12087912087912088,0.7272727272727273,0.8791208791208791,9,151,-142,0.0,0.6,0.9041916167664671,1.0,insulator_ok
